timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
1999-11-01,61.25,62.56,59.75,62.5,20.8017947674,2854800,0.0,1.0
1999-11-02,62.06,62.06,59.69,59.88,19.9297835307,2455800,0.0,1.0
1999-11-03,59.88,61.44,59.19,60.63,20.1794050679,1850200,0.0,1.0
1999-11-04,61.0,61.19,59.38,60.13,20.0129907098,2368100,0.0,1.0
1999-11-05,60.94,60.94,56.75,57.25,19.0544440069,2980300,0.0,1.0
1999-11-08,58.19,60.44,57.75,60.19,20.0329604328,2358400,0.0,1.0
1999-11-09,60.5,62.56,60.44,62.31,20.7385573113,2221400,0.0,1.0
1999-11-10,62.75,64.0,62.19,63.0,20.9682091255,3016500,0.0,1.0
1999-11-11,62.88,63.44,61.44,61.81,20.5721429532,1651300,0.0,1.0
1999-11-12,61.88,64.5,61.19,64.5,21.4674521999,1996900,0.0,1.0
1999-11-15,64.81,65.19,64.13,65.0,21.6338665581,3223100,0.0,1.0
1999-11-16,65.69,67.31,65.31,66.5,22.1331096325,3896200,0.0,1.0
1999-11-17,66.25,68.94,66.25,68.5,22.7987670651,3684800,0.0,1.0
1999-11-18,67.75,68.0,66.5,66.69,22.1963470886,2724700,0.0,1.0
1999-11-19,67.06,67.5,65.75,66.0,21.9666952744,2376600,0.0,1.0
1999-11-22,67.88,68.69,65.19,65.25,21.7170737371,3065300,0.0,1.0
1999-11-23,65.25,65.25,63.81,64.38,21.427512754,2712500,0.0,1.0
1999-11-24,64.75,64.94,62.81,63.56,21.1545932066,2555500,0.0,1.0
1999-11-26,63.5,63.5,61.75,62.44,20.7818250444,1049600,0.0,1.0
1999-11-29,61.5,61.56,59.5,60.5,20.1361373348,2818500,0.0,1.0
1999-11-30,60.0,61.81,59.31,60.06,19.9896926997,3388600,0.0,1.0
1999-12-01,60.56,62.5,59.75,61.05,20.3191931288,3229000,0.0,1.0
1999-12-02,61.5,62.5,60.88,61.5,20.4689660511,3119000,0.0,1.0
1999-12-03,61.5,61.56,59.5,59.75,19.8865157976,2104100,0.0,1.0
1999-12-06,60.06,60.69,58.06,59.3,19.7367428753,2560900,0.0,1.0
1999-12-07,58.19,59.81,57.25,57.38,19.09771174,2401500,0.0,1.0
1999-12-08,56.75,59.69,55.38,59.38,19.7633691726,4412800,0.0,1.0
1999-12-09,59.0,59.25,57.06,58.13,19.3473332772,3127800,0.0,1.0
1999-12-10,56.63,56.94,55.25,56.13,18.6816758447,4204900,0.0,1.0
1999-12-13,57.06,57.13,53.94,54.0,17.972750679,4467800,0.0,1.0
1999-12-14,53.0,55.38,52.69,54.94,18.2856096723,4270500,0.0,1.0
1999-12-15,56.19,58.69,55.81,57.47,19.1276663245,4459000,0.0,1.0
1999-12-16,57.13,58.06,56.63,57.19,19.0344742839,3125400,0.0,1.0
1999-12-17,56.69,57.25,55.12,55.56,18.4919634764,3262400,0.0,1.0
1999-12-20,55.06,55.94,55.0,55.34,18.4187411588,2273900,0.0,1.0
1999-12-21,55.5,56.81,55.5,55.94,18.6184383886,2411000,0.0,1.0
1999-12-22,56.44,56.75,55.31,56.75,18.8880296488,1729500,0.0,1.0
1999-12-23,56.31,59.75,55.81,59.31,19.8026429611,3476300,0.188,1.0
1999-12-27,58.75,59.56,58.25,58.25,19.4487262264,1256400,0.0,1.0
1999-12-28,58.25,59.44,57.88,58.13,19.4086601809,1498300,0.0,1.0
1999-12-29,58.38,59.75,58.13,59.69,19.9295187717,1494000,0.0,1.0
1999-12-30,59.5,59.5,58.19,58.25,19.4487262264,1169800,0.0,1.0
1999-12-31,53.0,56.44,53.0,56.13,18.7408927568,1909100,0.0,1.0
2000-01-03,55.63,55.69,54.88,54.94,18.3435711395,3619900,0.0,1.0
2000-01-04,53.94,55.56,53.75,54.19,18.0931583555,3981500,0.0,1.0
2000-01-05,54.06,55.0,53.5,54.88,18.3235381168,2413100,0.0,1.0
2000-01-06,54.38,58.06,54.06,57.75,19.2817843703,4002500,0.0,1.0
2000-01-07,58.44,60.06,58.13,58.81,19.6357011051,3684300,0.0,1.0
2000-01-10,58.75,59.56,57.88,59.38,19.826014821,2650800,0.0,1.0
2000-01-11,59.56,60.88,58.44,60.69,20.2634024837,2762800,0.0,1.0
2000-01-12,60.06,61.06,59.06,59.19,19.7625769157,2383800,0.0,1.0
2000-01-13,59.38,61.5,59.38,60.88,20.326840389,2215500,0.0,1.0
2000-01-14,61.19,62.38,60.25,61.5,20.5338482905,2170200,0.0,1.0
2000-01-18,62.0,66.75,61.75,66.13,22.0797298772,5107600,0.0,1.0
2000-01-19,66.0,66.5,65.06,65.88,21.9962589492,3447100,0.0,1.0
2000-01-20,64.81,65.25,63.25,64.56,21.5555324493,2538400,0.0,1.0
2000-01-21,64.94,67.63,64.88,66.0,22.0363249947,4489300,0.0,1.0
2000-01-24,66.25,66.94,64.0,64.31,21.4720615213,2732200,0.0,1.0
2000-01-25,63.31,64.75,62.5,63.5,21.2016157146,3067800,0.0,1.0
2000-01-26,64.25,65.0,61.56,62.88,20.9946078131,3399800,0.0,1.0
2000-01-27,62.63,64.5,61.31,62.5,20.8677320025,4099000,0.0,1.0
2000-01-28,62.13,63.25,59.75,60.0,20.0330227224,3302100,0.0,1.0
2000-01-31,60.38,61.56,59.75,61.06,20.3869394572,2401600,0.0,1.0
2000-02-01,61.94,64.06,61.75,63.94,21.3485245479,1944200,0.0,1.0
2000-02-02,64.5,65.12,61.25,61.5,20.5338482905,3166500,0.0,1.0
2000-02-03,62.0,62.25,60.75,61.31,20.4704103852,2372200,0.0,1.0
2000-02-04,59.5,61.31,58.75,59.5,19.8660808664,3119300,0.0,1.0
2000-02-07,59.13,61.5,59.13,60.69,20.2634024837,2228000,0.0,1.0
2000-02-08,61.13,61.69,58.75,59.5,19.8660808664,1609300,0.0,1.0
2000-02-09,59.5,60.31,56.94,57.06,19.051404609,2965700,0.0,1.0
2000-02-10,58.0,59.63,57.5,59.06,19.7191720331,3556400,0.0,1.0
2000-02-11,59.5,60.19,58.31,58.44,19.5121641316,2522500,0.0,1.0
2000-02-14,58.44,60.5,57.5,60.5,20.1999645784,2375300,0.0,1.0
2000-02-15,61.5,65.25,61.31,65.0,21.7024412826,5461100,0.0,1.0
2000-02-16,65.81,66.38,65.06,66.0,22.0363249947,5753500,0.0,1.0
2000-02-17,65.5,67.69,64.75,66.88,22.3301426613,5153400,0.0,1.0
2000-02-18,67.19,67.75,65.88,66.5,22.2032668507,2887200,0.0,1.0
2000-02-22,65.88,66.75,64.25,65.31,21.8687153712,2529500,0.188,1.0
2000-02-23,64.5,65.13,63.75,64.5,21.5974910648,2017400,0.0,1.0
2000-02-24,64.5,68.69,64.38,68.44,22.9167796663,6011400,0.0,1.0
2000-02-25,68.25,69.25,66.88,67.0,22.4346031216,3789900,0.0,1.0
2000-02-28,66.63,70.19,66.56,69.25,23.1880039727,3770300,0.0,1.0
2000-02-29,70.5,73.88,70.31,73.86,24.7316386054,4787300,0.0,1.0
2000-03-01,75.81,82.13,75.0,77.06,25.8031420381,7773900,0.0,1.0
2000-03-02,81.0,84.38,80.63,81.63,27.3333828779,9986900,0.0,1.0
2000-03-03,80.88,80.94,76.5,78.63,26.3288484097,6392000,0.0,1.0
2000-03-06,77.75,79.19,77.19,77.38,25.9102923813,3665400,0.0,1.0
2000-03-07,78.0,84.38,78.0,82.19,27.5208959786,5074000,0.0,1.0
2000-03-08,77.0,78.88,76.06,77.06,25.8031420381,4730200,0.0,1.0
2000-03-09,76.0,77.31,74.31,76.63,25.6591587643,3953500,0.0,1.0
2000-03-10,76.25,80.75,76.13,76.69,25.6792494537,3333000,0.0,1.0
2000-03-13,76.0,80.44,75.56,77.81,26.0542756551,3340100,0.0,1.0
2000-03-14,76.88,77.69,74.56,76.25,25.5319177317,3058700,0.0,1.0
2000-03-15,75.38,76.19,73.38,73.88,24.7383355019,2821900,0.0,1.0
2000-03-16,73.63,75.94,72.19,75.5,25.2807841146,4187300,0.0,1.0
