timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-05-24,29.75,32.0,28.5,29.0,28.115451962,43994,0.0,1.0
2019-05-28,29.25,30.5,28.51,28.765,27.8876198512,61544,0.0,1.0
2019-05-29,29.9,29.9,27.66,28.5,27.6307027902,207765,0.0,1.0
2019-05-30,28.99,29.16,28.22,28.8,27.9215522933,666050,0.0,1.0
2019-05-31,28.5,28.59,26.97,26.97,26.1473703246,853801,0.0,1.0
2019-06-03,26.54,27.0,24.37,24.81,24.0532539026,19259630,0.0,1.0
2019-06-04,24.35,27.94,24.35,27.75,26.9035790326,20135135,0.0,1.0
2019-06-05,27.54,28.22,26.46,28.01,27.1556486019,10740207,0.0,1.0
2019-06-06,27.69,27.69,26.23,26.9,26.0795054406,13986084,0.0,1.0
2019-06-07,26.17,26.93,25.715,26.31,25.5075014179,10049260,0.0,1.0
2019-06-10,26.07,26.74,25.12,25.31,24.5380030744,10247186,0.0,1.0
2019-06-11,25.01,25.36,24.53,24.95,24.1889836707,11641364,0.0,1.0
2019-06-12,25.11,25.45,24.48,25.07,24.3053234719,13392038,0.0,1.0
2019-06-13,25.06,25.19,24.7,24.97,24.2083736376,9710759,0.0,1.0
2019-06-14,24.76,25.24,24.55,25.19,24.4216632732,7036775,0.0,1.0
2019-06-17,25.53,26.9,25.45,25.95,25.1584820142,13710322,0.0,1.0
2019-06-18,26.03,27.57,25.75,27.3,26.467304778,14485407,0.0,1.0
2019-06-19,27.48,27.48,26.87,27.15,26.3218800265,10228757,0.0,1.0
2019-06-20,27.37,27.6,26.42,27.16,26.3315750099,7727962,0.0,1.0
2019-06-21,26.87,27.71,26.87,27.21,26.3800499271,12548904,0.0,1.0
2019-06-24,27.14,28.45,27.053,28.01,27.1556486019,6495057,0.0,1.0
2019-06-25,28.02,28.09,27.48,27.67,26.8260191651,6698570,0.0,1.0
2019-06-26,27.93,29.375,27.85,29.26,28.3675215313,6735131,0.0,1.0
2019-06-27,29.38,30.33,29.26,29.57,28.6680660178,5879610,0.0,1.0
2019-06-28,29.6,29.75,29.26,29.57,28.6680660178,15517796,0.0,1.0
2019-07-01,29.58,30.75,28.95,29.68,28.7747108356,5290363,0.0,1.0
2019-07-02,29.5,29.6,28.14,28.99,28.1057569785,5438576,0.0,1.0
2019-07-03,28.78,28.9,28.2,28.8,27.9215522933,2234906,0.0,1.0
2019-07-05,28.45,29.32,28.26,28.64,27.7664325583,2888235,0.0,1.0
2019-07-08,28.39,28.39,27.64,27.77,26.9229689994,3478698,0.0,1.0
2019-07-09,27.47,27.77,26.83,26.99,26.1667602915,5286013,0.0,1.0
2019-07-10,26.81,27.0,26.44,26.5,25.6917061032,5133693,0.0,1.0
2019-07-11,26.55,26.8,25.96,26.43,25.6238412191,6066191,0.0,1.0
2019-07-12,26.42,27.73,26.26,27.6,26.758154281,5154558,0.0,1.0
2019-07-15,27.41,28.27,27.4,28.08,27.2235134859,3443097,0.0,1.0
2019-07-16,27.93,28.5,27.715,27.86,27.0102238504,3735879,0.0,1.0
2019-07-17,27.6,27.71,26.85,26.88,26.0601154737,3999305,0.0,1.0
2019-07-18,26.58,26.98,26.413,26.65,25.8371308547,3035241,0.0,1.0
2019-07-19,26.79,27.48,26.64,27.39,26.5545596289,4694910,0.0,1.0
2019-07-22,27.34,27.85,27.21,27.76,26.913274016,2546126,0.0,1.0
2019-07-23,27.65,28.48,27.45,28.12,27.2622934197,2921396,0.0,1.0
2019-07-24,27.77,28.52,27.63,28.32,27.4561930884,2311843,0.0,1.0
2019-07-25,28.1,28.4,27.75,28.02,27.1653435853,3532155,0.0,1.0
2019-07-26,27.72,28.525,27.65,28.48,27.6113128233,3052703,0.0,1.0
2019-07-29,28.36,28.95,28.32,28.78,27.9021623264,6245243,0.0,1.0
2019-07-30,28.0,29.29,27.8,29.13,28.3675215313,7142273,0.13,1.0
2019-07-31,29.1,30.15,28.71,29.5,28.7278367722,7662047,0.0,1.0
2019-08-01,29.5,32.78,29.31,31.25,30.432030479,11564155,0.0,1.0
2019-08-02,30.94,31.54,30.85,31.46,30.6365337238,7305783,0.0,1.0
2019-08-05,30.63,30.97,29.64,29.9,29.1173667623,5552538,0.0,1.0
2019-08-06,30.06,30.22,29.47,30.05,29.2634405086,5355879,0.0,1.0
2019-08-07,29.58,30.83,29.43,30.64,29.837997244,4925218,0.0,1.0
2019-08-08,30.71,31.79,30.67,31.61,30.7826074701,3962550,0.0,1.0
2019-08-09,31.94,32.0,31.22,31.63,30.8020839696,4761614,0.0,1.0
2019-08-12,31.49,31.83,29.51,29.63,28.8544340189,8225347,0.0,1.0
2019-08-13,29.33,30.15,29.19,29.6,28.8252192697,6858183,0.0,1.0
2019-08-14,29.12,29.36,28.28,28.34,27.5981998008,4580051,0.0,1.0
2019-08-15,28.93,29.23,27.93,28.42,27.6761057988,3561576,0.0,1.0
2019-08-16,28.69,30.31,28.56,30.24,29.4484672539,4285068,0.0,1.0
2019-08-19,30.75,30.84,30.25,30.57,29.7698294958,4207252,0.0,1.0
2019-08-20,30.62,30.68,30.09,30.26,29.4679437534,3073736,0.0,1.0
2019-08-21,30.3,30.98,30.28,30.58,29.7795677455,2815386,0.0,1.0
2019-08-22,30.78,30.95,30.21,30.29,29.4971585027,3351355,0.0,1.0
2019-08-23,29.8,30.16,28.81,29.05,28.2896155333,4222239,0.0,1.0
2019-08-26,29.35,29.475,28.67,29.02,28.260400784,3479870,0.0,1.0
2019-08-27,29.15,29.43,28.535,28.73,27.9779915411,3528683,0.0,1.0
2019-08-28,28.48,29.53,28.31,29.17,28.4064745303,5077859,0.0,1.0
2019-08-29,29.55,30.228,29.52,29.71,28.932340017,3135601,0.0,1.0
2019-08-30,30.0,30.03,29.26,29.32,28.5525482766,5270156,0.0,1.0
2019-09-03,28.99,29.1,28.0,28.23,27.4910790535,3307501,0.0,1.0
2019-09-04,28.62,28.84,28.17,28.43,27.6858440486,2965192,0.0,1.0
2019-09-05,28.74,28.99,27.95,28.46,27.7150587978,4972729,0.0,1.0
2019-09-06,28.45,28.81,27.89,28.39,27.6468910495,5140041,0.0,1.0
2019-09-09,28.35,28.82,28.02,28.75,27.9974680407,4660973,0.0,1.0
2019-09-10,28.7,29.13,28.14,28.56,27.8124412953,3682943,0.0,1.0
2019-09-11,28.5,29.3,28.11,29.27,28.5038570278,3033500,0.0,1.0
2019-09-12,29.5,30.09,28.9,29.9,29.1173667623,7967629,0.0,1.0
2019-09-13,30.04,30.35,29.9,30.12,29.3316082569,4919487,0.0,1.0
2019-09-16,30.05,30.06,28.84,29.4,28.6304542746,3300655,0.0,1.0
2019-09-17,29.32,29.47,28.96,28.98,28.221447785,5334173,0.0,1.0
2019-09-18,28.75,29.46,28.75,29.15,28.3869980308,3614793,0.0,1.0
2019-09-19,29.26,29.71,29.06,29.14,28.377259781,3232545,0.0,1.0
2019-09-20,29.35,29.57,28.85,28.92,28.1630182865,6883232,0.0,1.0
2019-09-23,28.64,29.0,28.445,28.88,28.1240652874,3316608,0.0,1.0
2019-09-24,28.71,28.99,27.961,28.24,27.5008173032,2891613,0.0,1.0
2019-09-25,28.22,28.5,27.77,28.2,27.4618643042,3155195,0.0,1.0
2019-09-26,28.11,28.2,27.49,27.64,26.916522318,3534496,0.0,1.0
2019-09-27,27.55,28.23,27.31,27.8,27.0723343141,4553784,0.0,1.0
2019-09-30,27.9,28.35,27.76,28.0,27.2670993092,6270464,0.0,1.0
2019-10-01,28.03,28.38,27.23,27.55,26.8288780703,5864914,0.0,1.0
2019-10-02,27.15,27.67,26.62,26.94,26.2348448353,5328899,0.0,1.0
2019-10-03,26.91,27.16,26.51,26.88,26.1764153368,3623455,0.0,1.0
2019-10-04,27.0,27.038,25.801,25.89,25.2123286112,4890513,0.0,1.0
2019-10-07,26.0,26.47,25.73,26.0,25.3194493585,5475018,0.0,1.0
2019-10-08,25.64,26.43,25.59,26.22,25.5336908531,6226589,0.0,1.0
2019-10-09,26.79,26.83,25.74,26.17,25.4849996043,3918581,0.0,1.0
2019-10-10,26.17,26.72,25.71,25.73,25.0565166152,3011116,0.0,1.0
2019-10-11,26.1,27.12,25.99,26.66,25.9621738422,4588210,0.0,1.0
2019-10-14,26.4,26.77,26.2,26.33,25.6408116004,3123734,0.0,1.0
2019-10-15,26.22,27.09,26.065,26.7,26.0011268412,3828571,0.0,1.0
2019-10-16,26.35,27.23,26.29,26.87,26.166677087,3024537,0.0,1.0
2019-10-17,27.05,27.21,26.66,26.77,26.0692945895,2196617,0.0,1.0
2019-10-18,26.6,26.64,25.64,26.04,25.3584023575,4342988,0.0,1.0
2019-10-21,26.29,26.58,25.43,25.5,24.8325368708,3323084,0.0,1.0
2019-10-22,25.51,26.05,25.23,25.98,25.299972859,4168435,0.0,1.0
2019-10-23,25.89,26.02,25.215,25.61,24.9396576181,4140244,0.0,1.0
2019-10-24,25.63,26.55,25.5,26.37,25.6797645994,5409122,0.0,1.0
2019-10-25,26.37,26.96,26.24,26.73,26.0303415905,2676918,0.0,1.0
2019-10-28,26.79,27.14,26.6,26.77,26.0692945895,2944218,0.0,1.0
2019-10-29,26.51,27.24,26.42,26.78,26.0790328393,2837552,0.0,1.0
2019-10-30,27.05,27.59,26.91,27.48,26.760710322,5993468,0.0,1.0
2019-10-31,26.5,27.48,25.25,26.38,25.6895028491,7305138,0.0,1.0
2019-11-01,26.18,26.6,25.51,26.18,25.4947378541,10087634,0.0,1.0
2019-11-04,26.17,26.42,25.65,25.74,25.0662548649,8324583,0.0,1.0
2019-11-05,25.48,26.03,24.76,25.66,24.9883488669,8243130,0.0,1.0
2019-11-06,25.82,26.32,25.72,26.13,25.4460466053,6596801,0.0,1.0
2019-11-07,26.47,26.48,26.12,26.15,25.4655231048,4555409,0.0,1.0
2019-11-08,26.1,26.363,25.91,26.2,25.5142143536,2999502,0.0,1.0
2019-11-11,26.04,26.74,25.69,26.74,26.0400798402,3260092,0.0,1.0
2019-11-12,26.93,27.24,26.53,26.72,26.0206033407,4665473,0.0,1.0
2019-11-13,26.5,26.54,25.46,25.72,25.0467783654,3782880,0.0,1.0
2019-11-14,25.71,26.86,25.71,26.38,25.6895028491,7277176,0.0,1.0
2019-11-15,26.57,26.62,25.435,25.48,24.8130603713,4820132,0.0,1.0
